menu_id,eatery_id,item_name,price
2642,347,Pay Meal,16.08
2643,798,Girl Meal,17.33
2644,863,Property Meal,17.48
2645,703,Sense Meal,26.43
2646,1087,Market Meal,11.23
2647,1125,Law Meal,18.37
2648,2191,Cell Meal,8.01
2649,2221,Great Meal,5.28
2650,2854,Seem Meal,24.44
2651,2369,Same Meal,6.43
2652,823,By Meal,28.14
2653,1145,Phone Meal,18.56
2654,1465,Respond Meal,12.37
2655,1031,Side Meal,16.37
2656,2992,Such Meal,16.77
2657,836,Traditional Meal,28.51
2658,2416,Loss Meal,5.59
2659,2828,Believe Meal,24.53
2660,688,Edge Meal,19.16
2661,1737,Knowledge Meal,18.62
2662,425,At Meal,17.68
2663,1666,Future Meal,24.21
2664,2162,For Meal,10.81
2665,751,Top Meal,30.00
2666,2067,Reason Meal,8.81
2667,2651,Property Meal,29.09
2668,818,Understand Meal,19.63
2669,253,Whose Meal,7.14
2670,2554,Together Meal,16.29
2671,617,Late Meal,29.24
2672,2260,Half Meal,11.26
2673,1486,Almost Meal,13.51
2674,1899,Management Meal,22.14
2675,2691,Box Meal,14.51
2676,1593,Today Meal,27.21
2677,2537,Training Meal,5.94
2678,686,Growth Meal,8.96
2679,1073,Often Meal,22.53
2680,59,Month Meal,9.98
2681,1498,What Meal,5.47
2682,2061,Person Meal,17.52
2683,1253,Shoulder Meal,11.88
2684,237,Spring Meal,10.46
2685,1605,Culture Meal,10.32
2686,735,Bag Meal,29.04
2687,1865,Treatment Meal,26.11
2688,860,Blue Meal,29.41
2689,1778,Involve Meal,21.70
2690,186,His Meal,19.61
2691,990,Guy Meal,28.66
2692,1897,Kitchen Meal,8.18
2693,1174,Put Meal,5.70
2694,715,Record Meal,8.71
2695,1593,International Meal,11.79
2696,1483,Plan Meal,10.43
2697,2360,Season Meal,14.65
2698,2521,Hour Meal,13.73
2699,2591,Professor Meal,18.47
2700,1442,Around Meal,22.50
2701,2358,Certainly Meal,29.87
2702,112,Us Meal,24.09
2703,957,Process Meal,20.39
2704,2562,Table Meal,11.85
2705,1089,Line Meal,15.11
2706,879,Economy Meal,12.02
2707,543,Glass Meal,16.23
2708,2622,Support Meal,10.96
2709,1678,As Meal,27.92
2710,723,Professional Meal,16.41
2711,2749,Statement Meal,22.10
2712,411,Stop Meal,13.53
2713,1704,Reflect Meal,29.48
2714,1077,Reason Meal,17.75
2715,688,People Meal,5.34
2716,272,Yeah Meal,7.08
2717,2207,Recognize Meal,10.22
2718,2838,Collection Meal,25.58
2719,2232,Condition Meal,29.12
2720,1351,Could Meal,25.85
2721,1771,Want Meal,13.44
2722,2462,Each Meal,18.26
2723,2020,Half Meal,26.86
2724,1869,End Meal,22.90
2725,2250,Out Meal,24.02
2726,1017,Stuff Meal,21.19
2727,1312,Explain Meal,18.45
2728,1942,Mrs Meal,24.75
2729,1177,Attention Meal,27.41
2730,1224,Chair Meal,5.15
2731,2059,Major Meal,18.34
2732,1032,Fire Meal,27.54
2733,2323,Her Meal,8.59
2734,39,Nor Meal,25.83
2735,1858,Positive Meal,28.60
2736,2145,Option Meal,22.34
2737,2803,Want Meal,21.71
2738,2579,Body Meal,20.25
2739,652,Many Meal,6.21
2740,1893,Find Meal,11.02
2741,1542,House Meal,9.89
2742,1986,Professional Meal,21.63
2743,1208,Church Meal,9.79
2744,2488,Model Meal,29.62
2745,2472,Always Meal,22.07
2746,248,Treat Meal,23.50
2747,519,Event Meal,14.73
2748,1650,Public Meal,9.56
2749,912,Thousand Meal,12.10
2750,571,Become Meal,15.93
2751,1860,Force Meal,28.67
2752,252,Safe Meal,12.88
2753,1801,Raise Meal,18.32
2754,2178,Almost Meal,5.91
2755,356,Blue Meal,10.65
2756,500,Foreign Meal,12.13
2757,708,Increase Meal,27.11
2758,1820,Safe Meal,14.80
2759,2400,Debate Meal,13.10
2760,2089,Six Meal,8.24
2761,1927,Unit Meal,29.47
2762,1073,Simply Meal,29.38
2763,538,Word Meal,28.88
2764,749,Money Meal,24.22
2765,1039,Sense Meal,13.28
2766,15,Different Meal,29.02
2767,2485,And Meal,10.78
2768,2118,Person Meal,10.72
2769,1791,Civil Meal,25.81
2770,187,Energy Meal,9.37
2771,1636,Station Meal,23.51
2772,1204,Test Meal,7.75
2773,1525,Against Meal,28.32
2774,988,Material Meal,20.17
2775,1889,Television Meal,21.73
2776,2617,Whose Meal,29.81
2777,688,See Meal,21.91
2778,1737,It Meal,24.91
2779,2601,Collection Meal,12.91
2780,869,Next Meal,18.29
2781,2503,Here Meal,7.70
2782,2285,Wait Meal,13.56
2783,2830,Mention Meal,16.93
2784,809,Piece Meal,14.37
2785,2679,Campaign Meal,10.51
2786,2944,Economic Meal,27.30
2787,2163,Yet Meal,15.26
2788,1322,Reduce Meal,9.03
2789,973,Again Meal,18.54
2790,24,Million Meal,27.57
2791,56,Later Meal,17.09
2792,2366,Seem Meal,10.49
2793,1954,Good Meal,29.20
2794,600,Live Meal,16.78
2795,635,We Meal,16.67
2796,1885,Model Meal,16.24
2797,1893,Him Meal,20.94
2798,714,Certain Meal,25.45
2799,1845,Wide Meal,28.40
2800,2471,Policy Meal,8.92
2801,2478,Fly Meal,22.14
2802,1080,Pressure Meal,28.71
2803,1524,Culture Meal,24.74
2804,638,Side Meal,12.71
2805,2434,Better Meal,11.01
2806,812,Exist Meal,15.21
2807,1751,Herself Meal,22.01
2808,2814,Full Meal,13.65
2809,1071,Behavior Meal,28.90
2810,847,Difficult Meal,14.79
2811,378,Season Meal,22.29
2812,1360,Poor Meal,16.01
2813,2229,Better Meal,23.16
2814,2958,Address Meal,19.99
2815,1784,Address Meal,22.08
2816,2442,Stuff Meal,25.31
2817,764,Across Meal,14.60
2818,396,Generation Meal,16.61
2819,951,Whole Meal,26.15
2820,1821,Often Meal,5.30
2821,754,Project Meal,9.63
2822,151,Data Meal,25.44
2823,2592,Month Meal,21.72
2824,1538,Player Meal,22.74
2825,1234,Enjoy Meal,7.36
2826,650,Service Meal,22.37
2827,1364,Relate Meal,25.17
2828,2225,Nothing Meal,6.79
2829,2043,Tv Meal,16.72
2830,2389,Bad Meal,24.89
2831,2345,News Meal,11.31
2832,1642,Director Meal,7.86
2833,28,Think Meal,22.47
2834,668,Letter Meal,23.07
2835,496,See Meal,20.77
2836,232,Five Meal,24.12
2837,459,Rule Meal,11.34
2838,387,Shoulder Meal,16.32
2839,1745,Meeting Meal,5.24
2840,2091,City Meal,11.68
2841,1079,Bit Meal,12.55
2842,973,Late Meal,25.21
2843,1674,Claim Meal,12.59
2844,617,Organization Meal,13.14
2845,1597,Tell Meal,21.09
2846,468,Sense Meal,24.79
2847,267,Section Meal,20.20
2848,471,Third Meal,13.91
2849,2861,Response Meal,19.21
2850,2947,Rate Meal,12.40
2851,2647,Clearly Meal,25.72
2852,414,Discuss Meal,11.96
2853,35,Represent Meal,11.30
2854,2723,Part Meal,25.36
2855,330,Six Meal,17.20
2856,2781,Executive Meal,11.96
2857,2955,Upon Meal,25.16
2858,1271,Subject Meal,16.46
2859,2303,Level Meal,18.85
2860,1286,Think Meal,23.78
2861,2336,Able Meal,18.65
2862,1670,Light Meal,9.20
2863,62,Politics Meal,17.29
2864,2112,Head Meal,12.47
2865,1218,Age Meal,10.28
2866,2793,Dream Meal,9.83
2867,1955,Provide Meal,21.98
2868,1625,Old Meal,13.90
2869,53,Choose Meal,12.10
2870,2437,History Meal,23.14
2871,1204,Sound Meal,7.94
2872,2116,Owner Meal,21.05
2873,294,Institution Meal,24.75
2874,2416,Trial Meal,26.72
2875,146,Increase Meal,29.63
2876,942,Suddenly Meal,6.92
2877,946,Technology Meal,20.24
2878,380,More Meal,22.15
2879,2199,Partner Meal,19.31
2880,2361,Number Meal,20.33
2881,101,Big Meal,6.88
2882,1868,Quickly Meal,20.02
2883,1451,Truth Meal,28.24
2884,639,School Meal,5.81
2885,2841,Name Meal,29.39
2886,665,Try Meal,15.64
2887,2559,Material Meal,10.67
2888,2021,Operation Meal,25.75
2889,2265,Green Meal,29.52
2890,232,Discuss Meal,10.50
2891,2749,Very Meal,23.06
2892,1462,Let Meal,17.64
2893,889,Project Meal,22.14
2894,2273,Indeed Meal,11.12
2895,484,Little Meal,27.81
2896,1611,Central Meal,6.67
2897,1120,College Meal,9.99
2898,816,Hundred Meal,20.70
2899,2465,Prepare Meal,21.09
2900,2250,Along Meal,18.94
2901,1091,Thus Meal,21.89
2902,1925,Chair Meal,5.77
2903,130,Tonight Meal,28.06
2904,2694,Class Meal,23.90
2905,1711,History Meal,17.92
2906,862,Win Meal,7.17
2907,422,Why Meal,16.00
2908,1409,Church Meal,13.07
2909,1251,Because Meal,9.44
2910,1372,Country Meal,26.66
2911,2803,Test Meal,11.20
2912,2362,Today Meal,17.29
2913,2478,Stay Meal,5.37
2914,1775,Political Meal,26.67
2915,1721,Thousand Meal,23.84
2916,1802,Light Meal,25.62
2917,363,Blue Meal,23.89
2918,1287,American Meal,5.77
2919,526,Crime Meal,10.26
2920,2464,Support Meal,20.39
2921,1257,Help Meal,26.81
2922,918,Center Meal,16.41
2923,1018,Yes Meal,26.35
2924,413,Political Meal,10.29
2925,69,Democratic Meal,23.73
2926,352,Determine Meal,15.06
2927,2797,Cell Meal,29.79
2928,1455,Cut Meal,10.54
2929,1096,Shake Meal,23.74
2930,2132,Find Meal,10.12
2931,2661,Such Meal,26.53
2932,862,Wish Meal,24.58
2933,2719,Become Meal,20.89
2934,405,Business Meal,28.86
2935,1534,Door Meal,29.68
2936,2749,Smile Meal,21.07
2937,1677,Where Meal,14.26
2938,2140,Base Meal,20.42
2939,869,There Meal,21.32
2940,80,Our Meal,7.01
2941,1291,Million Meal,20.62
2942,1298,Station Meal,23.03
2943,1322,Such Meal,12.50
2944,2003,According Meal,9.76
2945,444,Center Meal,15.20
2946,886,Social Meal,24.52
2947,699,Along Meal,26.83
2948,214,Wide Meal,16.20
2949,2303,Worry Meal,28.79
2950,1408,Manager Meal,9.96
2951,2784,Just Meal,22.93
2952,930,Throughout Meal,24.79
2953,2520,Money Meal,10.21
2954,1932,None Meal,27.46
2955,293,System Meal,17.31
2956,1376,Them Meal,19.84
2957,653,Dog Meal,29.69
2958,1828,Official Meal,13.68
2959,856,Well Meal,11.64
2960,2563,Technology Meal,11.85
2961,2483,Smile Meal,14.32
2962,696,For Meal,28.38
2963,2851,Third Meal,8.06
2964,1814,The Meal,23.63
2965,640,Outside Meal,10.06
2966,1446,Institution Meal,15.68
2967,2898,Scene Meal,26.22
2968,1605,Skin Meal,26.56
2969,1731,Past Meal,16.27
2970,658,Else Meal,16.23
2971,2153,Part Meal,16.87
2972,1971,Fight Meal,11.39
2973,1766,Figure Meal,21.76
2974,2411,Clearly Meal,20.57
2975,390,Consumer Meal,6.84
2976,2530,Increase Meal,25.79
2977,1963,Message Meal,21.15
2978,1500,Certainly Meal,6.97
2979,1087,Possible Meal,7.48
2980,1101,That Meal,26.11
2981,1635,Fast Meal,28.35
2982,86,Decade Meal,11.44
2983,981,Operation Meal,6.23
2984,2207,Against Meal,21.89
2985,2607,Security Meal,7.81
2986,1688,Start Meal,22.43
2987,1564,Front Meal,18.08
2988,2369,Figure Meal,17.58
2989,2370,Add Meal,17.48
2990,2816,Opportunity Meal,24.34
2991,211,Artist Meal,27.93
2992,1477,Evening Meal,12.21
2993,2750,Artist Meal,22.57
2994,2679,Recognize Meal,28.33
2995,2296,Thank Meal,20.70
2996,2421,Once Meal,8.37
2997,2688,Culture Meal,15.16
2998,596,Laugh Meal,18.29
2999,1107,We Meal,5.83
3000,871,Someone Meal,20.36
