order_id,student_id,eatery_id,order_time,delivery_status
1596,1763,952,2025-01-21 11:28:22,Pending
1597,1036,88,2025-03-14 16:24:55,Delivered
1598,2496,372,2025-01-05 00:55:59,Delivered
1599,561,558,2025-01-17 16:19:24,Preparing
1600,1654,1283,2025-02-05 19:42:50,Preparing
1601,1339,741,2025-01-31 12:05:56,Pending
1602,2935,1817,2025-01-02 04:21:51,Preparing
1603,1606,1943,2025-02-17 08:38:32,Preparing
1604,311,2466,2025-01-15 17:21:35,Preparing
1605,1920,1564,2025-02-11 02:33:19,Preparing
1606,2182,1716,2025-03-06 12:59:37,Delivered
1607,1879,2934,2025-03-15 11:50:37,Preparing
1608,123,1858,2025-01-15 22:22:34,Out for Delivery
1609,6,1895,2025-03-03 16:58:07,Preparing
1610,1853,171,2025-01-10 01:31:55,Preparing
1611,491,964,2025-02-14 23:20:15,Out for Delivery
1612,1530,2641,2025-02-10 02:10:12,Pending
1613,1761,1496,2025-02-23 17:45:48,Pending
1614,1200,2235,2025-02-07 22:55:00,Pending
1615,263,1527,2025-03-16 04:09:31,Pending
1616,1498,2737,2025-01-07 10:31:57,Preparing
1617,1871,2752,2025-02-28 09:12:08,Preparing
1618,231,1800,2025-02-19 03:59:03,Pending
1619,1835,679,2025-01-12 01:09:43,Delivered
1620,2546,2933,2025-02-10 06:14:30,Out for Delivery
1621,951,1955,2025-03-07 00:50:19,Delivered
1622,1074,2139,2025-01-11 18:39:22,Preparing
1623,67,2338,2025-02-06 01:45:53,Delivered
1624,340,502,2025-01-10 05:06:54,Preparing
1625,2523,2636,2025-02-28 02:41:39,Delivered
1626,549,963,2025-02-04 14:45:20,Out for Delivery
1627,711,1681,2025-02-20 05:13:11,Delivered
1628,448,1454,2025-02-10 15:07:50,Preparing
1629,973,2835,2025-01-05 11:32:45,Out for Delivery
1630,1273,809,2025-03-05 18:32:21,Preparing
1631,1962,1532,2025-02-10 23:15:54,Out for Delivery
1632,1700,1396,2025-01-06 03:46:20,Delivered
1633,1796,868,2025-02-08 21:35:17,Pending
1634,1124,525,2025-01-18 02:20:11,Delivered
1635,748,2801,2025-03-13 16:09:52,Pending
1636,2635,2767,2025-01-16 04:32:37,Delivered
1637,2705,2964,2025-02-28 10:47:35,Pending
1638,82,1501,2025-03-12 00:25:38,Out for Delivery
1639,1748,2374,2025-03-05 16:51:52,Delivered
1640,2128,1169,2025-01-19 22:21:54,Delivered
1641,1454,988,2025-01-29 15:24:10,Pending
1642,28,2198,2025-02-28 20:22:45,Preparing
1643,1840,2136,2025-01-30 02:32:12,Preparing
1644,2497,955,2025-02-13 22:49:08,Preparing
1645,746,404,2025-01-23 22:26:47,Preparing
1646,1776,144,2025-02-10 13:12:42,Delivered
1647,1610,70,2025-01-04 17:19:38,Out for Delivery
1648,1751,2660,2025-01-12 19:40:01,Out for Delivery
1649,470,2225,2025-02-09 12:33:10,Preparing
1650,912,775,2025-01-09 03:59:18,Preparing
1651,1095,2496,2025-01-23 22:30:36,Delivered
1652,846,2060,2025-03-05 02:41:06,Out for Delivery
1653,2874,380,2025-01-06 14:40:55,Delivered
1654,422,2055,2025-02-19 17:32:18,Delivered
1655,475,2835,2025-02-08 22:48:13,Delivered
1656,2446,1068,2025-02-21 23:47:33,Pending
1657,2923,89,2025-02-04 06:41:05,Out for Delivery
1658,2255,1966,2025-01-24 14:24:47,Delivered
1659,565,1668,2025-03-16 04:03:29,Out for Delivery
1660,2377,1653,2025-02-11 09:38:19,Out for Delivery
1661,1587,2099,2025-02-11 19:32:39,Pending
1662,2271,1089,2025-02-19 06:27:30,Preparing
1663,1929,1598,2025-03-07 03:47:35,Delivered
1664,1436,2837,2025-01-30 18:38:03,Preparing
1665,130,1322,2025-03-01 07:08:59,Pending
1666,2200,2271,2025-03-09 20:53:04,Out for Delivery
1667,2696,1690,2025-03-09 11:03:35,Preparing
1668,784,1545,2025-03-10 15:19:47,Pending
1669,2868,1490,2025-03-09 19:58:02,Delivered
1670,1282,1561,2025-01-19 23:37:45,Delivered
1671,2366,1281,2025-01-08 01:55:38,Preparing
1672,1065,314,2025-01-13 16:41:21,Out for Delivery
1673,634,2831,2025-01-08 23:52:16,Out for Delivery
1674,1806,1260,2025-02-03 18:23:18,Out for Delivery
1675,1518,507,2025-03-03 13:49:55,Delivered
1676,1232,2788,2025-02-19 04:45:00,Delivered
1677,260,348,2025-02-04 10:06:33,Preparing
1678,2258,1274,2025-01-20 18:41:18,Preparing
1679,1451,615,2025-02-19 17:05:48,Pending
1680,48,887,2025-02-23 15:38:42,Delivered
1681,1872,647,2025-01-09 13:49:16,Out for Delivery
1682,1711,2684,2025-01-27 06:48:52,Preparing
1683,1171,1190,2025-02-17 00:32:02,Pending
1684,2437,2154,2025-02-03 02:43:47,Pending
1685,2258,1749,2025-01-12 23:32:29,Preparing
1686,771,2564,2025-01-19 16:28:14,Out for Delivery
1687,2621,176,2025-02-21 10:06:43,Pending
1688,2309,751,2025-01-13 23:34:45,Delivered
1689,248,1719,2025-02-03 08:32:42,Out for Delivery
1690,1369,2139,2025-03-05 08:50:06,Out for Delivery
1691,44,2202,2025-01-28 17:28:31,Delivered
1692,2341,2358,2025-02-10 11:20:22,Out for Delivery
1693,851,552,2025-01-30 12:13:08,Preparing
1694,705,2931,2025-01-17 09:10:57,Preparing
1695,685,2977,2025-02-06 01:21:56,Out for Delivery
1696,2489,428,2025-01-04 13:16:37,Preparing
1697,2796,1921,2025-02-07 12:14:40,Out for Delivery
1698,2999,1479,2025-03-14 12:23:42,Preparing
1699,1286,2991,2025-01-03 04:39:37,Delivered
1700,1114,2398,2025-02-13 07:14:26,Preparing
1701,2290,2630,2025-02-15 16:38:41,Pending
1702,1834,419,2025-02-22 00:27:00,Preparing
1703,1760,723,2025-02-01 20:20:23,Pending
1704,2110,924,2025-03-16 08:51:07,Preparing
1705,922,1391,2025-02-02 15:38:36,Out for Delivery
1706,1509,359,2025-03-02 19:58:57,Delivered
1707,62,521,2025-02-26 19:09:48,Pending
1708,2240,2859,2025-01-11 00:08:55,Out for Delivery
1709,2745,525,2025-03-15 15:55:56,Delivered
1710,1929,1334,2025-02-04 11:53:41,Delivered
1711,651,1309,2025-01-01 23:51:30,Out for Delivery
1712,687,1378,2025-02-25 07:42:06,Preparing
1713,1199,2243,2025-02-09 23:27:11,Delivered
1714,2089,1360,2025-02-16 08:31:21,Pending
1715,2379,439,2025-01-27 19:32:39,Preparing
1716,1107,123,2025-01-05 11:18:18,Out for Delivery
1717,150,2804,2025-03-12 18:07:34,Preparing
1718,2652,2239,2025-02-14 16:16:01,Delivered
1719,1960,2380,2025-01-24 19:41:32,Preparing
1720,569,2773,2025-01-31 15:46:28,Out for Delivery
1721,2903,915,2025-01-05 13:27:48,Out for Delivery
1722,587,2965,2025-01-17 09:19:33,Preparing
1723,2587,1130,2025-03-09 07:19:00,Out for Delivery
1724,2567,1772,2025-03-01 16:49:52,Preparing
1725,1712,2903,2025-02-28 03:34:26,Pending
1726,940,803,2025-03-16 09:22:47,Out for Delivery
1727,2034,1707,2025-02-22 23:07:02,Out for Delivery
1728,1823,2779,2025-02-19 17:03:46,Preparing
1729,2177,694,2025-01-17 10:17:16,Delivered
1730,136,1454,2025-01-11 10:10:11,Delivered
1731,2552,2003,2025-01-11 18:10:56,Pending
1732,2056,1829,2025-02-09 13:24:33,Delivered
1733,2858,2182,2025-03-05 22:36:56,Delivered
1734,1603,427,2025-01-13 06:00:14,Pending
1735,2152,663,2025-02-25 15:31:37,Out for Delivery
1736,2396,406,2025-01-14 16:23:38,Pending
1737,800,1123,2025-01-16 09:55:37,Preparing
1738,903,2290,2025-01-04 06:17:13,Delivered
1739,567,1673,2025-01-14 20:30:25,Out for Delivery
1740,33,490,2025-02-20 19:27:51,Preparing
1741,2498,2588,2025-02-21 17:28:38,Out for Delivery
1742,2498,86,2025-02-14 01:07:16,Delivered
1743,233,607,2025-03-16 14:47:31,Out for Delivery
1744,2419,2124,2025-02-09 00:26:05,Out for Delivery
1745,2159,2266,2025-01-16 16:53:24,Out for Delivery
1746,164,949,2025-02-06 11:16:05,Delivered
1747,2269,647,2025-02-24 15:33:57,Pending
1748,1341,69,2025-01-15 02:22:39,Pending
1749,1583,1353,2025-03-11 14:28:46,Delivered
1750,533,2263,2025-02-04 19:10:28,Delivered
1751,2419,179,2025-02-21 22:10:45,Pending
1752,1133,1535,2025-03-04 14:42:34,Delivered
1753,1946,2245,2025-02-28 02:30:07,Preparing
1754,1946,219,2025-02-21 18:38:28,Preparing
1755,2111,32,2025-02-14 07:27:32,Delivered
1756,2397,875,2025-01-04 19:54:45,Pending
1757,213,199,2025-01-15 02:57:58,Delivered
1758,1759,834,2025-01-06 11:41:48,Out for Delivery
1759,2990,1275,2025-01-08 04:08:27,Out for Delivery
1760,1548,785,2025-01-12 13:25:14,Delivered
1761,182,139,2025-01-13 00:33:18,Pending
1762,2976,1662,2025-03-08 00:42:41,Out for Delivery
1763,2475,643,2025-02-19 18:42:06,Delivered
1764,598,41,2025-01-09 22:05:49,Pending
1765,917,141,2025-01-02 21:43:06,Pending
1766,2847,354,2025-01-19 13:49:21,Out for Delivery
1767,2244,1066,2025-01-26 10:28:04,Delivered
1768,15,903,2025-02-06 01:48:26,Out for Delivery
1769,1663,2390,2025-02-24 15:50:30,Delivered
1770,47,2314,2025-03-08 22:35:22,Delivered
1771,258,1960,2025-03-12 20:43:37,Preparing
1772,878,2446,2025-03-10 08:07:43,Delivered
1773,491,2689,2025-03-05 04:08:46,Pending
1774,260,529,2025-02-28 19:34:09,Out for Delivery
1775,331,693,2025-03-13 18:31:52,Preparing
1776,2263,474,2025-01-26 15:49:07,Out for Delivery
1777,2029,2566,2025-02-20 02:28:03,Delivered
1778,1094,1742,2025-02-11 13:10:01,Preparing
1779,253,947,2025-03-15 04:12:31,Preparing
1780,103,2956,2025-02-04 14:10:22,Delivered
1781,1465,393,2025-03-03 22:10:19,Delivered
1782,2041,2206,2025-02-24 08:00:21,Delivered
1783,1516,2023,2025-03-09 00:17:07,Pending
1784,1773,2054,2025-01-09 12:09:49,Out for Delivery
1785,1534,848,2025-03-10 20:48:31,Delivered
1786,763,2668,2025-03-11 19:51:48,Preparing
1787,2121,659,2025-02-20 11:08:57,Delivered
1788,2108,2713,2025-03-16 16:36:58,Out for Delivery
1789,2638,2574,2025-03-04 23:23:57,Pending
1790,1844,2460,2025-02-05 14:04:19,Preparing
1791,2615,2749,2025-02-12 06:19:25,Pending
1792,931,1312,2025-02-24 16:04:18,Preparing
1793,1542,448,2025-02-28 17:44:18,Out for Delivery
1794,1981,1021,2025-01-29 23:58:48,Pending
1795,1649,2944,2025-02-10 12:09:05,Delivered
1796,1894,790,2025-01-02 12:07:53,Pending
1797,2295,1251,2025-02-04 09:11:12,Out for Delivery
1798,2580,203,2025-02-09 23:46:26,Out for Delivery
1799,1551,1432,2025-02-08 10:55:08,Delivered
1800,190,2913,2025-03-08 09:36:38,Delivered
1801,2350,2230,2025-01-11 11:40:36,Preparing
1802,609,2258,2025-03-06 11:57:39,Preparing
1803,2461,1550,2025-01-04 06:27:35,Delivered
1804,2882,268,2025-02-03 07:57:57,Delivered
1805,2547,103,2025-03-05 07:25:45,Pending
1806,319,1921,2025-02-05 23:11:30,Pending
1807,1988,238,2025-02-15 01:42:40,Preparing
1808,47,1613,2025-01-25 21:30:27,Out for Delivery
1809,937,344,2025-03-12 21:54:54,Pending
1810,2080,1778,2025-02-16 18:55:43,Pending
1811,228,183,2025-03-09 14:48:36,Pending
1812,417,1361,2025-02-13 01:54:37,Preparing
1813,745,215,2025-03-14 02:03:59,Pending
1814,158,1754,2025-02-06 06:39:39,Delivered
1815,2341,1285,2025-01-13 18:48:49,Preparing
1816,2391,2992,2025-02-10 09:27:50,Delivered
1817,1402,2555,2025-02-05 01:17:42,Preparing
1818,1189,2311,2025-02-07 02:20:31,Delivered
1819,107,1566,2025-02-14 22:43:52,Out for Delivery
1820,237,1965,2025-03-12 01:07:38,Out for Delivery
1821,1246,710,2025-01-05 13:43:04,Preparing
1822,319,2119,2025-03-10 07:03:59,Delivered
1823,2799,162,2025-03-14 20:32:09,Pending
1824,1313,2564,2025-03-10 10:50:44,Out for Delivery
1825,2232,2975,2025-01-23 10:23:42,Preparing
1826,2349,1901,2025-03-07 11:22:31,Preparing
1827,895,2311,2025-02-22 15:07:19,Pending
1828,170,1916,2025-01-05 01:36:16,Preparing
1829,615,2413,2025-02-04 21:25:22,Preparing
1830,409,835,2025-02-16 00:07:00,Out for Delivery
1831,1891,1304,2025-01-13 17:28:27,Pending
1832,1190,1539,2025-01-21 16:36:42,Delivered
1833,2542,283,2025-01-29 22:55:23,Preparing
1834,2613,94,2025-02-15 07:36:17,Pending
1835,226,1488,2025-01-28 14:12:02,Pending
1836,1795,208,2025-03-02 12:58:29,Out for Delivery
1837,2043,2997,2025-01-05 23:28:49,Out for Delivery
1838,706,618,2025-01-11 12:59:50,Out for Delivery
1839,1290,2853,2025-01-09 08:03:57,Preparing
1840,1359,2941,2025-02-27 18:24:28,Delivered
1841,1700,2010,2025-01-10 18:23:14,Out for Delivery
1842,131,963,2025-01-29 10:25:43,Out for Delivery
1843,2924,385,2025-02-17 16:19:58,Preparing
1844,1590,237,2025-02-11 10:02:09,Preparing
1845,1283,2922,2025-01-17 10:18:05,Preparing
1846,817,158,2025-02-27 23:20:50,Preparing
1847,2605,2159,2025-02-19 21:30:46,Pending
1848,665,2417,2025-01-24 21:51:21,Preparing
1849,1904,2801,2025-02-27 13:43:41,Delivered
1850,1878,919,2025-01-13 17:51:24,Preparing
1851,982,682,2025-02-16 02:47:06,Preparing
1852,2132,45,2025-01-01 09:53:23,Pending
1853,124,629,2025-03-11 18:26:03,Pending
1854,1819,334,2025-02-28 09:02:26,Delivered
1855,240,227,2025-01-26 23:11:22,Delivered
1856,586,56,2025-03-10 13:26:18,Preparing
1857,76,485,2025-01-22 15:26:22,Pending
1858,1211,2069,2025-01-13 16:18:41,Pending
1859,2309,1229,2025-03-12 09:06:44,Preparing
1860,778,1614,2025-03-15 18:45:45,Pending
1861,1673,336,2025-02-22 01:47:39,Pending
1862,1595,2225,2025-01-10 20:07:11,Pending
1863,836,665,2025-03-01 15:23:52,Out for Delivery
1864,66,125,2025-03-02 13:10:24,Delivered
1865,471,2568,2025-01-07 22:51:03,Delivered
1866,1553,420,2025-02-17 18:05:30,Preparing
1867,1356,1387,2025-01-27 08:58:33,Pending
1868,630,373,2025-01-10 20:36:27,Out for Delivery
1869,1322,2558,2025-03-03 14:00:37,Out for Delivery
1870,539,559,2025-01-22 23:52:58,Out for Delivery
1871,791,521,2025-02-22 12:51:07,Out for Delivery
1872,2166,2262,2025-02-18 21:30:18,Preparing
1873,1688,2832,2025-01-03 01:58:07,Out for Delivery
1874,1573,655,2025-02-28 00:51:47,Preparing
1875,2108,673,2025-02-15 07:44:18,Out for Delivery
1876,1359,1409,2025-02-01 20:17:05,Preparing
1877,397,778,2025-02-11 13:23:16,Delivered
1878,1415,778,2025-02-01 23:29:37,Pending
1879,2667,657,2025-03-01 02:43:01,Out for Delivery
1880,1906,2584,2025-03-14 18:32:06,Out for Delivery
1881,2913,1523,2025-03-07 23:56:16,Delivered
1882,483,885,2025-01-31 01:35:45,Out for Delivery
1883,1322,1070,2025-02-01 23:59:42,Preparing
1884,165,1672,2025-02-11 13:49:17,Pending
1885,59,2108,2025-01-06 03:04:00,Pending
1886,2399,1012,2025-01-16 19:54:48,Preparing
1887,2635,1671,2025-03-10 04:16:43,Out for Delivery
1888,956,590,2025-02-02 07:41:08,Preparing
1889,1223,199,2025-02-07 01:22:27,Out for Delivery
1890,1433,335,2025-02-27 07:22:15,Preparing
1891,2604,375,2025-01-29 11:48:12,Pending
1892,2570,101,2025-03-08 11:27:44,Pending
1893,856,1655,2025-01-22 10:46:13,Pending
1894,2157,1550,2025-02-13 21:47:00,Pending
1895,2856,1456,2025-02-24 00:23:04,Pending
1896,2919,2221,2025-01-22 08:30:22,Pending
1897,94,2828,2025-02-16 14:42:11,Preparing
1898,2121,190,2025-01-01 01:44:04,Pending
1899,1806,900,2025-02-28 05:18:42,Out for Delivery
1900,672,2021,2025-02-01 03:57:21,Delivered
1901,48,303,2025-02-22 00:19:28,Pending
1902,1610,581,2025-02-19 12:14:38,Pending
1903,2214,43,2025-01-21 00:07:51,Preparing
1904,661,765,2025-02-08 02:21:23,Preparing
1905,2833,1390,2025-01-10 12:47:52,Out for Delivery
1906,611,1026,2025-02-10 05:58:03,Pending
1907,1177,1943,2025-01-26 15:21:51,Out for Delivery
1908,445,403,2025-02-07 11:30:05,Delivered
1909,1669,1440,2025-01-07 16:27:51,Pending
1910,2118,51,2025-02-03 14:27:18,Delivered
1911,2443,770,2025-01-16 06:33:38,Out for Delivery
1912,924,1219,2025-01-04 02:37:32,Delivered
1913,320,1115,2025-02-13 03:34:46,Pending
1914,463,2413,2025-01-04 04:09:53,Pending
1915,1556,2658,2025-01-11 11:57:39,Out for Delivery
1916,234,2823,2025-01-28 14:47:19,Preparing
1917,2026,555,2025-01-12 06:35:12,Delivered
1918,52,1085,2025-01-02 22:11:53,Out for Delivery
1919,1658,2487,2025-03-02 17:13:46,Delivered
1920,2283,1938,2025-01-15 18:17:07,Delivered
1921,2834,2085,2025-02-15 16:29:50,Delivered
1922,2636,2276,2025-02-26 03:26:45,Out for Delivery
1923,2704,2051,2025-01-18 20:43:02,Out for Delivery
1924,2464,2755,2025-03-16 01:38:37,Preparing
1925,416,1239,2025-01-14 18:25:32,Out for Delivery
1926,153,1269,2025-01-16 03:21:52,Delivered
1927,1494,2097,2025-02-08 11:56:42,Delivered
1928,1510,1127,2025-03-11 06:24:54,Preparing
1929,2818,99,2025-01-06 20:02:26,Preparing
1930,852,1111,2025-01-30 15:54:33,Preparing
1931,884,1512,2025-01-11 15:23:19,Preparing
1932,82,518,2025-01-08 07:55:53,Pending
1933,2798,1000,2025-01-21 01:31:05,Delivered
1934,2119,1147,2025-01-03 17:49:02,Preparing
1935,612,1674,2025-02-27 03:43:54,Out for Delivery
1936,785,2477,2025-02-23 00:58:10,Preparing
1937,2392,672,2025-02-02 11:03:21,Preparing
1938,1863,2903,2025-02-01 23:52:46,Pending
1939,950,1718,2025-01-22 16:12:03,Out for Delivery
1940,1756,629,2025-02-09 20:10:01,Out for Delivery
1941,1350,967,2025-01-22 11:44:10,Out for Delivery
1942,660,2464,2025-01-27 05:18:35,Pending
1943,926,541,2025-02-18 02:59:16,Out for Delivery
1944,1783,2854,2025-03-04 21:16:53,Delivered
1945,2588,756,2025-02-07 08:17:45,Out for Delivery
1946,325,232,2025-03-10 04:30:15,Out for Delivery
1947,2368,423,2025-03-03 08:06:35,Preparing
1948,1431,2973,2025-02-08 01:42:26,Out for Delivery
1949,611,2992,2025-02-02 18:16:42,Pending
1950,1202,1420,2025-01-08 22:15:52,Out for Delivery
1951,1416,1707,2025-02-11 11:00:59,Pending
1952,2361,1775,2025-01-10 10:01:26,Out for Delivery
1953,1336,1751,2025-01-14 03:56:29,Preparing
1954,68,2872,2025-01-18 07:23:40,Delivered
1955,2064,1709,2025-02-18 16:50:46,Delivered
1956,946,2905,2025-02-02 12:55:31,Delivered
1957,561,1846,2025-01-02 14:07:46,Pending
1958,1255,165,2025-02-02 09:36:31,Pending
1959,1950,2103,2025-02-26 12:46:27,Preparing
1960,2231,2346,2025-02-25 02:08:24,Preparing
1961,2793,469,2025-01-07 04:35:09,Out for Delivery
1962,2395,1666,2025-01-06 05:41:17,Delivered
1963,2154,1419,2025-01-07 23:17:30,Pending
1964,527,494,2025-03-05 13:56:47,Out for Delivery
1965,2537,2755,2025-02-19 02:59:23,Delivered
1966,1879,2530,2025-01-12 19:23:26,Delivered
1967,73,1509,2025-02-26 11:46:04,Preparing
1968,605,2102,2025-03-01 17:54:17,Pending
1969,918,1030,2025-03-12 13:22:25,Preparing
1970,57,1122,2025-01-15 20:46:27,Preparing
1971,2133,466,2025-01-11 10:07:11,Pending
1972,1553,2504,2025-02-26 07:34:52,Out for Delivery
1973,736,900,2025-02-01 20:45:23,Preparing
1974,28,730,2025-01-12 21:33:19,Pending
1975,2986,2123,2025-01-28 21:53:52,Delivered
1976,2822,1499,2025-03-03 11:32:32,Out for Delivery
1977,636,1698,2025-03-11 21:20:04,Delivered
1978,1111,38,2025-01-30 18:34:39,Out for Delivery
1979,1029,293,2025-01-18 04:54:37,Pending
1980,2713,1532,2025-01-21 16:24:15,Delivered
1981,839,2783,2025-03-09 06:02:38,Delivered
1982,1570,2927,2025-03-14 21:14:01,Delivered
1983,2438,1717,2025-01-21 19:27:02,Preparing
1984,2796,2588,2025-01-20 12:40:05,Pending
1985,1650,743,2025-03-15 03:45:02,Preparing
1986,976,674,2025-01-15 06:53:20,Delivered
1987,2471,1067,2025-01-24 19:56:05,Preparing
1988,672,57,2025-03-16 14:19:30,Pending
1989,2571,572,2025-01-25 01:40:11,Delivered
1990,1708,768,2025-01-08 22:19:16,Out for Delivery
1991,1371,622,2025-01-04 22:17:25,Out for Delivery
1992,1770,131,2025-02-08 17:31:08,Preparing
1993,2129,611,2025-01-13 18:40:02,Pending
1994,2792,2087,2025-02-20 23:08:54,Preparing
1995,2894,1770,2025-01-12 02:18:23,Pending
1996,1462,1142,2025-01-03 09:06:43,Out for Delivery
1997,2531,874,2025-01-02 05:34:36,Out for Delivery
1998,1308,402,2025-02-26 06:41:13,Out for Delivery
1999,2556,989,2025-02-18 09:35:34,Delivered
2000,1436,1682,2025-03-07 14:52:17,Preparing
2001,721,1777,2025-01-30 06:13:54,Delivered
2002,259,287,2025-01-17 06:50:58,Pending
2003,222,1937,2025-02-10 16:14:11,Preparing
2004,1517,2077,2025-01-04 04:31:45,Delivered
2005,2706,2189,2025-02-08 13:25:24,Preparing
2006,473,608,2025-01-03 17:38:47,Preparing
2007,2942,2620,2025-01-12 16:54:39,Out for Delivery
2008,1969,1348,2025-03-10 09:52:48,Pending
2009,2128,388,2025-01-25 05:15:22,Pending
2010,1057,2997,2025-03-10 15:00:01,Delivered
2011,341,528,2025-01-14 01:39:45,Out for Delivery
2012,708,1149,2025-03-16 18:08:34,Delivered
2013,2065,2011,2025-02-26 07:58:31,Out for Delivery
2014,3000,432,2025-01-06 22:38:19,Preparing
2015,2994,508,2025-03-08 11:46:12,Pending
2016,1438,947,2025-02-07 00:51:08,Delivered
2017,2162,2504,2025-02-18 17:24:57,Pending
2018,57,1584,2025-03-03 23:55:54,Pending
2019,1788,2586,2025-01-19 06:45:05,Delivered
2020,2415,1655,2025-01-19 15:50:47,Preparing
2021,217,706,2025-01-10 18:41:24,Delivered
2022,1074,2103,2025-02-27 22:55:51,Preparing
2023,1203,2469,2025-01-15 23:48:12,Out for Delivery
2024,1797,2242,2025-02-07 12:29:25,Delivered
2025,1197,366,2025-03-08 12:57:14,Delivered
2026,1334,2769,2025-02-01 14:59:25,Out for Delivery
2027,2791,993,2025-01-31 22:51:29,Out for Delivery
2028,1794,860,2025-02-03 11:59:53,Preparing
2029,1065,2300,2025-03-10 22:28:02,Pending
2030,99,1858,2025-02-20 04:25:47,Preparing
2031,1509,87,2025-02-21 16:20:56,Preparing
2032,2315,2998,2025-01-15 09:35:42,Out for Delivery
2033,360,1394,2025-01-09 21:06:18,Delivered
2034,2977,1357,2025-03-11 07:10:23,Out for Delivery
2035,2419,1221,2025-02-03 09:05:21,Pending
2036,1239,1714,2025-01-13 01:16:43,Out for Delivery
2037,1682,2095,2025-01-04 08:58:10,Pending
2038,1497,1683,2025-02-16 20:25:53,Preparing
2039,2831,867,2025-02-11 08:37:17,Preparing
2040,575,1256,2025-01-18 05:31:29,Preparing
2041,670,2665,2025-02-23 16:11:08,Delivered
2042,2535,1503,2025-01-14 19:06:53,Out for Delivery
2043,1424,1728,2025-01-19 13:19:06,Delivered
2044,671,175,2025-02-09 21:17:36,Delivered
2045,1466,1909,2025-01-01 23:13:57,Delivered
2046,229,2303,2025-02-05 18:52:32,Out for Delivery
2047,1550,981,2025-01-16 19:07:55,Delivered
2048,2519,419,2025-02-10 17:59:46,Pending
2049,327,1575,2025-01-13 10:11:14,Pending
2050,1884,1266,2025-02-03 00:20:04,Pending
2051,1195,2049,2025-02-23 17:38:17,Delivered
2052,279,234,2025-03-08 16:27:23,Delivered
2053,489,2696,2025-01-10 02:42:42,Out for Delivery
2054,2366,487,2025-01-26 16:59:15,Out for Delivery
2055,1189,1527,2025-02-15 10:44:53,Delivered
2056,611,250,2025-02-28 20:22:36,Delivered
2057,255,30,2025-02-08 22:01:33,Delivered
2058,2380,2217,2025-03-14 20:46:01,Preparing
2059,1997,776,2025-01-10 13:10:18,Delivered
2060,1228,466,2025-01-23 02:20:01,Out for Delivery
2061,2558,633,2025-03-12 08:01:45,Out for Delivery
2062,2791,1131,2025-01-18 09:21:48,Preparing
2063,1452,1553,2025-03-14 09:49:08,Delivered
2064,739,2229,2025-01-23 07:38:08,Out for Delivery
2065,919,1002,2025-02-11 11:15:25,Out for Delivery
2066,2273,1682,2025-01-03 22:11:42,Delivered
2067,843,282,2025-02-18 05:24:11,Delivered
2068,776,663,2025-03-15 21:34:09,Delivered
2069,2104,2488,2025-01-25 02:18:29,Preparing
2070,1405,1786,2025-01-14 05:00:59,Out for Delivery
2071,756,2047,2025-01-18 11:11:36,Pending
2072,2073,172,2025-01-30 09:52:09,Preparing
2073,2590,1776,2025-02-25 00:52:09,Pending
2074,1832,150,2025-02-05 10:46:47,Pending
2075,963,2048,2025-01-18 04:21:21,Out for Delivery
2076,2754,544,2025-01-30 05:05:45,Out for Delivery
2077,1551,919,2025-02-01 09:22:57,Out for Delivery
2078,2414,1892,2025-02-19 19:10:40,Preparing
2079,224,2969,2025-01-03 15:44:39,Delivered
2080,1820,238,2025-02-13 10:08:18,Pending
2081,2333,1730,2025-02-22 03:10:18,Pending
2082,2448,2904,2025-02-25 03:21:50,Out for Delivery
2083,17,799,2025-01-10 12:18:10,Preparing
2084,2157,2145,2025-02-17 21:29:51,Pending
2085,479,1330,2025-03-05 00:57:21,Delivered
2086,2555,970,2025-01-15 12:11:05,Out for Delivery
2087,1574,2478,2025-03-03 22:30:59,Out for Delivery
2088,1307,2319,2025-03-08 18:59:10,Out for Delivery
2089,570,2713,2025-01-31 14:45:20,Preparing
2090,2814,1904,2025-02-27 21:06:05,Preparing
2091,1045,2106,2025-01-11 11:39:53,Preparing
2092,514,2004,2025-02-18 02:51:45,Out for Delivery
2093,887,1555,2025-02-15 14:06:07,Pending
2094,2777,638,2025-01-25 04:47:43,Preparing
2095,954,229,2025-02-28 21:14:16,Pending
2096,449,460,2025-02-05 15:03:55,Pending
2097,2866,44,2025-02-09 06:40:41,Pending
2098,2673,1695,2025-01-06 12:19:32,Out for Delivery
2099,2216,954,2025-01-30 00:38:39,Out for Delivery
2100,367,2956,2025-02-14 23:25:57,Preparing
2101,833,189,2025-02-27 06:24:52,Delivered
2102,99,784,2025-02-14 00:22:49,Delivered
2103,1889,1138,2025-01-13 14:01:08,Preparing
2104,1228,2168,2025-01-30 16:54:27,Preparing
2105,1354,2101,2025-02-26 23:13:30,Delivered
2106,1490,1009,2025-03-01 19:22:14,Delivered
2107,185,2484,2025-01-10 14:29:28,Delivered
2108,146,2215,2025-01-14 22:34:58,Out for Delivery
2109,1813,1908,2025-01-15 23:59:36,Preparing
2110,2413,1739,2025-01-05 23:22:52,Preparing
2111,1931,1366,2025-02-21 01:03:23,Pending
2112,2347,1170,2025-01-31 21:35:32,Preparing
2113,1855,900,2025-02-09 09:00:53,Delivered
2114,1582,907,2025-01-06 02:37:05,Delivered
2115,1503,2261,2025-01-03 12:41:13,Delivered
2116,125,2545,2025-01-12 22:18:34,Out for Delivery
